Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,FM_score,Segment
16678,2,11,3031.99,5,5,5,15,5,Champions
16679,366,3,663.31,2,3,3,8,3,At Risk
16680,43,3,821.45,4,3,3,10,3,Potential Loyalists
16681,72,7,1921.8400000000001,3,4,4,11,4,Loyal Customers
16682,4,5,1028.0,5,4,3,12,4,Champions
16683,533,1,320.25,1,2,2,5,2,Hibernating
16684,4,52,141819.35,5,5,5,15,5,Champions
16685,61,2,324.24,3,2,2,7,2,About to Sleep
16686,47,16,4861.72,4,5,5,14,5,Loyal Customers
16687,390,1,157.63,2,2,1,5,2,Hibernating
16688,1,4,1260.86,5,4,4,13,4,Champions
16689,75,2,355.1,3,2,2,7,2,About to Sleep
16690,72,4,336.08,3,4,2,9,3,Need Attention
16691,418,2,178.83,1,2,1,4,2,Hibernating
16692,256,4,1764.6999999999998,2,4,4,10,4,At Risk
16693,68,5,1179.48,3,4,3,10,4,Loyal Customers
16694,723,1,98.30000000000001,1,2,1,4,2,Hibernating
16695,561,2,191.9,1,2,1,4,2,Hibernating
16696,135,4,657.9,3,4,3,10,4,Loyal Customers
16697,241,1,112.75,2,2,1,5,2,Hibernating
16698,226,2,1998.0,2,2,4,8,3,At Risk
16699,380,7,964.9,2,4,3,9,4,At Risk
16700,8,25,8792.82,5,5,5,15,5,Champions
16701,8,26,9827.57,5,5,5,15,5,Champions
16702,415,4,1109.53,1,4,3,8,4,At Risk
16704,618,2,664.16,1,2,3,6,2,Hibernating
16705,0,42,43010.95,5,5,5,15,5,Champions
16706,37,3,531.35,4,3,2,9,2,Potential Loyalists
16707,400,4,533.41,2,4,2,8,3,At Risk
16708,45,1,656.63,4,2,3,9,2,Potential Loyalists
16709,84,14,9056.01,3,5,5,13,5,Loyal Customers
16710,19,22,5908.6,5,5,5,15,5,Champions
16711,3,9,2868.48,5,5,5,15,5,Champions
16712,9,13,4225.22,5,5,5,15,5,Champions
16713,18,31,13970.66,5,5,5,15,5,Champions
16714,317,3,1217.33,2,3,4,9,4,At Risk
16715,78,2,625.52,3,2,3,8,2,About to Sleep
16716,266,3,2149.6800000000003,2,3,4,9,4,At Risk
16717,23,14,6113.31,4,5,5,14,5,Loyal Customers
16718,369,5,3006.08,2,4,5,11,4,At Risk
16719,14,14,3492.12,5,5,5,15,5,Champions
16720,26,3,556.6899999999999,4,3,2,9,2,Potential Loyalists
16721,262,1,292.47,2,2,2,6,2,Hibernating
16722,17,22,8173.06,5,5,5,15,5,Champions
16723,91,4,1231.36,3,4,4,11,4,Loyal Customers
16724,404,1,147.35,2,2,1,5,2,Hibernating
16725,302,13,1675.41,2,5,4,11,4,At Risk
16726,26,7,2063.88,4,4,4,12,4,Loyal Customers
16727,364,4,1377.77,2,4,4,10,4,At Risk
16728,46,4,1048.28,4,4,3,11,4,Loyal Customers
16729,38,21,7187.81,4,5,5,14,5,Loyal Customers
16730,52,3,702.79,4,3,3,10,3,Potential Loyalists
16731,648,1,170.3,1,2,1,4,2,Hibernating
16732,31,4,4334.54,4,4,5,13,4,Loyal Customers
16733,529,1,259.68,1,2,1,4,2,Hibernating
16734,52,3,646.76,4,3,3,10,3,Potential Loyalists
16735,78,14,5744.16,3,5,5,13,5,Loyal Customers
16736,505,5,2941.26,1,4,5,10,4,At Risk
16737,53,2,835.2,4,2,3,9,2,Potential Loyalists
16738,297,1,3.75,2,2,1,5,2,Hibernating
16739,176,2,786.43,3,2,3,8,2,About to Sleep
16740,395,1,226.91,2,2,1,5,2,Hibernating
16741,625,1,173.06,1,2,1,4,2,Hibernating
16742,492,13,2334.97,1,5,4,10,4,At Risk
16743,29,14,4182.15,4,5,5,14,5,Loyal Customers
16744,11,7,1291.91,5,4,4,13,4,Champions
16745,86,17,7180.7,3,5,5,13,5,Loyal Customers
16746,4,42,18045.05,5,5,5,15,5,Champions
16747,37,2,836.0600000000001,4,2,3,9,2,Potential Loyalists
16748,17,14,3637.33,5,5,5,15,5,Champions
16749,591,2,4157.88,1,2,5,8,4,At Risk
16750,44,5,623.93,4,4,3,11,4,Loyal Customers
16751,30,1,1764.72,4,2,4,10,3,Potential Loyalists
16752,372,1,207.5,2,2,1,5,2,Hibernating
16753,58,1,223.92000000000002,4,2,1,7,2,Potential Loyalists
16754,372,27,55368.39,2,5,5,12,5,Can't Lose Them
16755,114,7,2858.83,3,4,4,11,4,Loyal Customers
16756,214,6,1299.32,2,4,4,10,4,At Risk
16757,318,2,270.48,2,2,1,5,2,Hibernating
16758,65,1,369.34000000000003,3,2,2,7,2,About to Sleep
16759,7,3,789.79,5,3,3,11,3,Potential Loyalists
16760,430,1,228.0,1,2,1,4,2,Hibernating
16761,96,1,316.62,3,2,2,7,2,About to Sleep
16762,19,3,1207.24,5,3,4,12,4,Champions
16763,198,2,947.75,2,2,3,7,2,Hibernating
16764,3,13,2760.8,5,5,4,14,4,Champions
16765,294,2,454.75,2,2,2,6,2,Hibernating
16766,273,2,1145.6,2,3,3,8,3,At Risk
16767,30,15,7950.41,4,5,5,14,5,Loyal Customers
16768,47,9,1649.32,4,5,4,13,4,Loyal Customers
16769,260,4,1117.05,2,4,3,9,4,At Risk
16770,57,9,1748.78,4,5,4,13,4,Loyal Customers
16771,33,10,3921.1,4,5,5,14,5,Loyal Customers
16772,423,3,2773.6,1,3,4,8,4,At Risk
16773,57,3,421.24,4,3,2,9,2,Potential Loyalists
16774,67,8,1567.48,3,5,4,12,4,Loyal Customers
16775,10,16,2739.2400000000002,5,5,4,14,4,Champions
16776,60,2,592.51,3,3,2,8,2,About to Sleep
16777,80,5,1261.43,3,4,4,11,4,Loyal Customers
16778,74,2,245.94,3,3,1,7,2,About to Sleep
16779,2,53,32705.95,5,5,5,15,5,Champions
16780,100,3,596.4,3,3,3,9,3,Need Attention
16781,372,2,608.05,2,3,3,8,3,At Risk
16782,10,38,9564.42,5,5,5,15,5,Champions
16783,436,1,391.95,1,2,2,5,2,Hibernating
16784,19,5,892.33,5,4,3,12,4,Champions
16785,409,1,533.78,1,2,2,5,2,Hibernating
16786,393,1,51.84,2,2,1,5,2,Hibernating
16787,397,4,1017.53,2,4,3,9,4,At Risk
16788,123,5,1927.28,3,4,4,11,4,Loyal Customers
16789,8,1,80.8,5,2,1,8,2,Potential Loyalists
16790,3,6,1545.62,5,4,4,13,4,Champions
16791,29,15,3899.83,4,5,5,14,5,Loyal Customers
16792,282,5,623.46,2,4,3,9,4,At Risk
16793,57,1,243.84,4,2,1,7,2,Potential Loyalists
16794,1,15,2037.98,5,5,4,14,4,Champions
16795,365,3,2049.81,2,3,4,9,4,At Risk
16796,89,1,305.62,3,2,2,7,2,About to Sleep
16797,393,5,1793.52,2,4,4,10,4,At Risk
16798,554,3,841.16,1,3,3,7,3,At Risk
16799,432,2,447.83,1,3,2,6,2,Hibernating
16800,11,1,1162.65,5,2,3,10,2,Potential Loyalists
16801,163,3,842.3299999999999,3,3,3,9,3,Need Attention
16802,679,2,582.61,1,3,2,6,2,Hibernating
16803,65,1,332.3,3,2,2,7,2,About to Sleep
16804,23,3,536.99,4,3,2,9,2,Potential Loyalists
16805,173,4,1076.34,3,4,3,10,4,Loyal Customers
16806,103,4,736.21,3,4,3,10,4,Loyal Customers
16807,142,6,2123.88,3,4,4,11,4,Loyal Customers
16808,99,2,288.42,3,3,2,8,2,About to Sleep
16809,23,9,1727.43,4,5,4,13,4,Loyal Customers
16810,192,2,808.14,2,3,3,8,3,At Risk
16811,4,2,547.07,5,3,2,10,2,Potential Loyalists
16812,360,4,2216.8,2,4,4,10,4,At Risk
16813,8,10,1652.18,5,5,4,14,4,Champions
16814,14,36,11914.95,5,5,5,15,5,Champions
16815,453,2,406.02,1,3,2,6,2,Hibernating
16816,103,4,417.06,3,4,2,9,3,Need Attention
16817,2,12,2432.1,5,5,4,14,4,Champions
16818,10,11,3349.57,5,5,5,15,5,Champions
16819,465,2,182.59,1,3,1,5,2,Hibernating
16820,95,1,497.61,3,2,2,7,2,About to Sleep
16821,381,1,113.35,2,2,1,5,2,Hibernating
16822,686,1,157.59,1,2,1,4,2,Hibernating
16823,227,7,2243.09,2,4,4,10,4,At Risk
16824,15,3,686.24,5,3,3,11,3,Potential Loyalists
16825,38,5,1826.8899999999999,4,4,4,12,4,Loyal Customers
16826,51,1,341.7,4,2,2,8,2,Potential Loyalists
16827,393,5,387.18,2,4,2,8,3,At Risk
16828,112,1,113.5,3,2,1,6,2,About to Sleep
16829,156,2,513.32,3,3,2,8,2,About to Sleep
16830,38,4,1207.5,4,4,4,12,4,Loyal Customers
16831,564,1,91.8,1,2,1,4,2,Hibernating
16832,184,5,417.61,3,4,2,9,3,Need Attention
16833,1,6,2409.04,5,4,4,13,4,Champions
16834,227,2,898.9599999999999,2,3,3,8,3,At Risk
16835,128,6,1393.66,3,4,4,11,4,Loyal Customers
16836,39,4,782.37,4,4,3,11,4,Loyal Customers
16837,31,11,3170.98,4,5,5,14,5,Loyal Customers
16838,197,4,1159.61,2,4,3,9,4,At Risk
16839,8,44,21556.54,5,5,5,15,5,Champions
16840,603,2,139.85,1,3,1,5,2,Hibernating
16841,36,12,3910.86,4,5,5,14,5,Loyal Customers
16842,100,3,1264.19,3,3,4,10,4,Loyal Customers
16843,42,35,19548.03,4,5,5,14,5,Loyal Customers
16844,562,2,614.34,1,3,3,7,3,At Risk
16845,618,1,253.88,1,2,1,4,2,Hibernating
16846,50,3,842.41,4,3,3,10,3,Potential Loyalists
16847,43,2,614.89,4,3,3,10,3,Potential Loyalists
16848,52,4,1411.62,4,4,4,12,4,Loyal Customers
16849,186,1,124.57,3,2,1,6,2,About to Sleep
16850,333,1,332.41,2,2,2,6,2,Hibernating
16851,4,3,342.45,5,3,2,10,2,Potential Loyalists
16852,10,2,144.91,5,3,1,9,2,Potential Loyalists
16854,417,2,1408.96,1,3,4,8,4,At Risk
16855,23,2,328.4,4,3,2,9,2,Potential Loyalists
16856,14,3,358.49,5,3,2,10,2,Potential Loyalists
16857,442,1,352.8,1,2,2,5,2,Hibernating
16858,368,10,4265.59,2,5,5,12,5,Can't Lose Them
16859,144,7,1794.8799999999999,3,4,4,11,4,Loyal Customers
16860,452,3,1610.62,1,3,4,8,4,At Risk
16861,59,5,928.89,3,4,3,10,4,Loyal Customers
16862,547,4,662.33,1,4,3,8,4,At Risk
16863,31,3,834.27,4,3,3,10,3,Potential Loyalists
16864,434,2,409.25,1,3,2,6,2,Hibernating
16865,401,1,130.95,2,2,1,5,2,Hibernating
16866,140,3,207.74,3,3,1,7,2,About to Sleep
16867,689,1,76.74000000000001,1,2,1,4,2,Hibernating
16868,394,3,384.56,2,3,2,7,2,Hibernating
16869,22,4,817.12,4,4,3,11,4,Loyal Customers
16870,469,1,450.15999999999997,1,2,2,5,2,Hibernating
16871,22,6,2778.44,4,4,4,12,4,Loyal Customers
16872,77,6,1213.13,3,4,4,11,4,Loyal Customers
16873,4,12,14617.39,5,5,5,15,5,Champions
16874,379,1,209.89000000000001,2,2,1,5,2,Hibernating
16875,67,11,4144.7,3,5,5,13,5,Loyal Customers
16876,403,1,136.01,2,2,1,5,2,Hibernating
16877,12,6,846.62,5,4,3,12,4,Champions
16880,30,8,1813.21,4,5,4,13,4,Loyal Customers
16881,66,1,432.0,3,2,2,7,2,About to Sleep
16882,66,3,705.12,3,3,3,9,3,Need Attention
16883,187,19,2236.11,2,5,4,11,4,At Risk
16884,37,4,1070.97,4,4,3,11,4,Loyal Customers
16885,15,4,683.35,5,4,3,12,4,Champions
16887,35,3,658.17,4,3,3,10,3,Potential Loyalists
16888,400,3,434.2,2,3,2,7,2,Hibernating
16889,194,6,2526.65,2,4,4,10,4,At Risk
16890,476,3,277.91,1,3,1,5,2,Hibernating
16891,1,11,1727.94,5,5,4,14,4,Champions
16892,1,7,754.75,5,4,3,12,4,Champions
16893,366,2,249.47,2,3,1,6,2,Hibernating
16894,502,3,1265.26,1,3,4,8,4,At Risk
16895,64,5,1102.9,3,4,3,10,4,Loyal Customers
16896,555,1,103.95,1,2,1,4,2,Hibernating
16897,313,1,213.03,2,2,1,5,2,Hibernating
16898,26,5,885.21,4,4,3,11,4,Loyal Customers
16899,7,8,1695.77,5,5,4,14,4,Champions
16900,16,3,882.16,5,3,3,11,3,Potential Loyalists
16901,729,1,204.26,1,2,1,4,2,Hibernating
16902,116,1,1706.88,3,2,4,9,3,Need Attention
16903,29,3,1021.35,4,3,3,10,3,Potential Loyalists
16904,4,20,4656.56,5,5,5,15,5,Champions
16905,5,17,4683.57,5,5,5,15,5,Champions
16906,81,7,1410.07,3,4,4,11,4,Loyal Customers
16907,29,9,1470.89,4,5,4,13,4,Loyal Customers
16908,722,1,252.59,1,2,1,4,2,Hibernating
16909,72,1,364.14,3,2,2,7,2,About to Sleep
16910,4,8,1508.96,5,5,4,14,4,Champions
16911,635,2,251.35,1,3,1,5,2,Hibernating
16912,28,15,4437.11,4,5,5,14,5,Loyal Customers
16913,290,3,423.91,2,3,2,7,2,Hibernating
16914,36,1,183.76,4,2,1,7,2,Potential Loyalists
16915,9,11,1543.18,5,5,4,14,4,Champions
16916,23,4,896.12,4,4,3,11,4,Loyal Customers
16917,276,2,1851.88,2,3,4,9,4,At Risk
16918,49,15,3164.06,4,5,5,14,5,Loyal Customers
16919,156,23,4837.56,3,5,5,13,5,Loyal Customers
16920,411,1,355.45,1,2,2,5,2,Hibernating
16921,61,3,409.21,3,3,2,8,2,About to Sleep
16922,572,1,611.08,1,2,3,6,2,Hibernating
16923,12,31,12756.93,5,5,5,15,5,Champions
16924,21,3,763.89,4,3,3,10,3,Potential Loyalists
16925,540,1,125.65,1,2,1,4,2,Hibernating
16926,371,5,1158.66,2,4,3,9,4,At Risk
16927,115,3,543.05,3,3,2,8,2,About to Sleep
16928,80,26,3750.48,3,5,5,13,5,Loyal Customers
16929,3,7,1295.39,5,4,4,13,4,Champions
16930,26,3,378.89,4,3,2,9,2,Potential Loyalists
16931,5,23,5032.22,5,5,5,15,5,Champions
16932,53,3,412.55,4,3,2,9,2,Potential Loyalists
16933,1,9,3069.95,5,5,5,15,5,Champions
16934,54,6,2062.89,4,4,4,12,4,Loyal Customers
16935,381,3,530.86,2,3,2,7,2,Hibernating
16936,25,2,548.29,4,3,2,9,2,Potential Loyalists
16937,499,1,196.25,1,2,1,4,2,Hibernating
16938,8,9,6162.11,5,5,5,15,5,Champions
16939,488,3,433.84999999999997,1,3,2,6,2,Hibernating
16940,52,8,6374.56,4,5,5,14,5,Loyal Customers
16941,611,1,33.0,1,2,1,4,2,Hibernating
16942,12,9,1878.51,5,5,4,14,4,Champions
16943,211,3,816.73,2,3,3,8,3,At Risk
16944,609,1,101.36,1,2,1,4,2,Hibernating
16945,21,33,8533.16,4,5,5,14,5,Loyal Customers
16946,383,5,1199.54,2,4,4,10,4,At Risk
16947,235,2,914.8100000000001,2,3,3,8,3,At Risk
16948,138,7,868.77,3,4,3,10,4,Loyal Customers
16949,3,6,1286.27,5,4,4,13,4,Champions
16950,56,10,3503.17,4,5,5,14,5,Loyal Customers
16951,136,2,1262.75,3,3,4,10,4,Loyal Customers
16952,109,5,795.83,3,4,3,10,4,Loyal Customers
16953,30,1,20.8,4,2,1,7,2,Potential Loyalists
16954,0,20,6081.88,5,5,5,15,5,Champions
16955,184,6,1095.31,3,4,3,10,4,Loyal Customers
16956,17,1,308.74,5,2,2,9,2,Potential Loyalists
16957,239,2,416.64,2,3,2,7,2,Hibernating
16958,435,1,778.49,1,2,3,6,2,Hibernating
16959,87,1,117.35000000000001,3,2,1,6,2,About to Sleep
16960,38,8,1988.93,4,5,4,13,4,Loyal Customers
16961,116,3,777.61,3,3,3,9,3,Need Attention
16962,409,1,251.04,1,2,1,4,2,Hibernating
16963,187,1,110.55000000000001,2,2,1,5,2,Hibernating
16964,733,2,207.85,1,3,1,5,2,Hibernating
16965,226,1,192.07,2,2,1,5,2,Hibernating
16966,8,6,2151.72,5,4,4,13,4,Champions
16967,189,1,319.02,2,2,2,6,2,Hibernating
16968,4,2,439.43,5,3,2,10,2,Potential Loyalists
16969,39,3,650.41,4,3,3,10,3,Potential Loyalists
16970,626,1,71.4,1,2,1,4,2,Hibernating
16971,38,1,357.21,4,2,2,8,2,Potential Loyalists
16972,382,2,749.0,2,3,3,8,3,At Risk
16973,386,1,127.0,2,2,1,5,2,Hibernating
16974,522,2,365.5,1,3,2,6,2,Hibernating
16975,423,3,911.27,1,3,3,7,3,At Risk
16976,267,1,251.51999999999998,2,2,1,5,2,Hibernating
16977,395,4,496.0,2,4,2,8,3,At Risk
16978,77,3,768.88,3,3,3,9,3,Need Attention
16979,3,9,2787.09,5,5,4,14,4,Champions
16980,255,3,1422.83,2,3,4,9,4,At Risk
16982,60,1,384.06,3,2,2,7,2,About to Sleep
16983,12,11,3490.53,5,5,5,15,5,Champions
16984,88,9,10256.93,3,5,5,13,5,Loyal Customers
16985,17,23,10548.26,5,5,5,15,5,Champions
16986,29,11,4888.75,4,5,5,14,5,Loyal Customers
16987,3,11,2487.55,5,5,4,14,4,Champions
16988,5,2,382.67,5,3,2,10,2,Potential Loyalists
16989,7,6,1133.25,5,4,3,12,4,Champions
16990,218,2,344.0,2,3,2,7,2,Hibernating
16991,421,1,1041.21,1,2,3,6,2,Hibernating
16992,10,13,5476.5,5,5,5,15,5,Champions
16993,463,2,1688.15,1,3,4,8,4,At Risk
16996,30,9,2095.71,4,5,4,13,4,Loyal Customers
16997,288,3,702.0,2,3,3,8,3,At Risk
16998,149,4,394.5,3,4,2,9,3,Need Attention
16999,23,2,484.82,4,3,2,9,2,Potential Loyalists
17000,396,2,406.3,2,3,2,7,2,Hibernating
17001,0,19,6640.8,5,5,5,15,5,Champions
17002,85,7,2571.55,3,4,4,11,4,Loyal Customers
17003,402,4,828.21,2,4,3,9,4,At Risk
17004,46,4,2324.36,4,4,4,12,4,Loyal Customers
17005,470,2,622.36,1,3,3,7,3,At Risk
17006,4,8,1635.27,5,5,4,14,4,Champions
17007,50,7,1120.1,4,4,3,11,4,Loyal Customers
17008,429,1,81.36,1,2,1,4,2,Hibernating
17009,551,1,242.06,1,2,1,4,2,Hibernating
17010,18,1,195.36,5,2,1,8,2,Potential Loyalists
17011,30,3,536.7,4,3,2,9,2,Potential Loyalists
17012,725,1,360.61,1,2,2,5,2,Hibernating
17014,8,3,583.4300000000001,5,3,2,10,2,Potential Loyalists
17015,28,3,1838.61,4,3,4,11,4,Loyal Customers
17016,576,1,552.4,1,2,2,5,2,Hibernating
17017,2,29,12507.789999999999,5,5,5,15,5,Champions
17018,40,6,2287.7,4,4,4,12,4,Loyal Customers
17019,11,11,3585.29,5,5,5,15,5,Champions
17020,542,2,935.62,1,3,3,7,3,At Risk
17021,442,6,1182.22,1,4,3,8,4,At Risk
17022,31,2,260.0,4,3,1,8,2,Potential Loyalists
17023,417,3,800.1800000000001,1,3,3,7,3,At Risk
17024,45,3,95.85,4,3,1,8,2,Potential Loyalists
17025,60,5,1349.67,3,4,4,11,4,Loyal Customers
17026,185,3,175.83,3,3,1,7,2,About to Sleep
17027,78,9,1268.93,3,5,4,12,4,Loyal Customers
17028,581,3,1593.83,1,3,4,8,4,At Risk
17029,110,7,2137.3,3,4,4,11,4,Loyal Customers
17030,63,1,146.87,3,2,1,6,2,About to Sleep
17031,11,6,2773.85,5,4,4,13,4,Champions
17032,603,5,2832.94,1,4,4,9,4,At Risk
17033,86,4,1332.79,3,4,4,11,4,Loyal Customers
17034,16,5,1261.42,5,4,4,13,4,Champions
17035,245,4,578.34,2,4,2,8,3,At Risk
17036,383,1,176.89999999999998,2,2,1,5,2,Hibernating
17037,87,1,1267.32,3,2,4,9,3,Need Attention
17038,30,2,743.17,4,3,3,10,3,Potential Loyalists
17039,604,1,1954.99,1,2,4,7,3,At Risk
17040,137,2,463.25,3,3,2,8,2,About to Sleep
17041,26,6,1639.4,4,4,4,12,4,Loyal Customers
17042,2,5,1036.58,5,4,3,12,4,Champions
17043,32,8,2593.65,4,5,4,13,4,Loyal Customers
17044,25,12,11962.300000000001,4,5,5,14,5,Loyal Customers
17045,113,5,827.6800000000001,3,4,3,10,4,Loyal Customers
17046,157,5,1906.07,3,4,4,11,4,Loyal Customers
17047,85,6,2289.23,3,4,4,11,4,Loyal Customers
17048,117,7,2031.73,3,4,4,11,4,Loyal Customers
17049,2,19,9824.23,5,5,5,15,5,Champions
17050,96,10,4348.46,3,5,5,13,5,Loyal Customers
17051,194,4,706.49,2,4,3,9,4,At Risk
17052,28,1,399.09,4,2,2,8,2,Potential Loyalists
17053,130,1,498.48,3,2,2,7,2,About to Sleep
17054,28,5,1356.33,4,4,4,12,4,Loyal Customers
17055,445,1,232.85000000000002,1,2,1,4,2,Hibernating
17056,738,1,128.60000000000002,1,2,1,4,2,Hibernating
17057,596,1,288.79,1,2,2,5,2,Hibernating
17058,81,3,1179.89,3,3,3,9,3,Need Attention
17059,29,9,4846.87,4,5,5,14,5,Loyal Customers
17060,266,1,234.24,2,2,1,5,2,Hibernating
17061,73,11,5116.13,3,5,5,13,5,Loyal Customers
17062,313,6,884.71,2,4,3,9,4,At Risk
17063,21,13,3613.53,4,5,5,14,5,Loyal Customers
17064,58,3,855.45,4,3,3,10,3,Potential Loyalists
17065,637,2,194.7,1,3,1,5,2,Hibernating
17066,726,1,228.34,1,2,1,4,2,Hibernating
17067,724,3,454.54,1,3,2,6,2,Hibernating
17068,12,47,8945.53,5,5,5,15,5,Champions
17069,28,13,5476.1900000000005,4,5,5,14,5,Loyal Customers
17070,114,2,437.42,3,3,2,8,2,About to Sleep
17071,28,13,3793.71,4,5,5,14,5,Loyal Customers
17072,625,1,273.35,1,2,1,4,2,Hibernating
17073,17,4,1444.84,5,4,4,13,4,Champions
17074,562,1,203.05,1,2,1,4,2,Hibernating
17075,17,10,2216.28,5,5,4,14,4,Champions
17076,36,6,1242.75,4,4,4,12,4,Loyal Customers
17077,578,1,306.0,1,2,2,5,2,Hibernating
17078,36,2,375.86,4,3,2,9,2,Potential Loyalists
17079,78,1,118.80000000000001,3,2,1,6,2,About to Sleep
17080,22,7,957.53,4,4,3,11,4,Loyal Customers
17081,25,6,949.39,4,4,3,11,4,Loyal Customers
17082,33,6,4732.03,4,4,5,13,4,Loyal Customers
17083,109,9,4049.79,3,5,5,13,5,Loyal Customers
17084,35,3,5001.21,4,3,5,12,4,Loyal Customers
17085,123,27,7777.12,3,5,5,13,5,Loyal Customers
17086,7,6,2050.08,5,4,4,13,4,Champions
17087,737,1,221.53,1,2,1,4,2,Hibernating
17088,28,4,1991.01,4,4,4,12,4,Loyal Customers
17089,386,1,128.45,2,2,1,5,2,Hibernating
17090,4,13,2988.7400000000002,5,5,5,15,5,Champions
17091,2,19,7493.8,5,5,5,15,5,Champions
17092,50,11,5511.41,4,5,5,14,5,Loyal Customers
17093,592,1,235.88,1,2,1,4,2,Hibernating
17094,322,2,402.20000000000005,2,3,2,7,2,Hibernating
17095,22,7,2562.3,4,4,4,12,4,Loyal Customers
17096,15,11,3665.48,5,5,5,15,5,Champions
17097,2,9,1126.86,5,5,3,13,4,Champions
17098,381,3,591.07,2,3,2,7,2,Hibernating
17099,533,1,582.17,1,2,2,5,2,Hibernating
17100,18,2,971.74,5,3,3,11,3,Potential Loyalists
17101,10,7,2507.05,5,4,4,13,4,Champions
17102,261,1,25.5,2,2,1,5,2,Hibernating
17103,722,1,424.3,1,2,2,5,2,Hibernating
17104,423,1,474.03000000000003,1,2,2,5,2,Hibernating
17105,159,2,665.78,3,3,3,9,3,Need Attention
17106,389,1,481.58000000000004,2,2,2,6,2,Hibernating
17107,33,10,15762.72,4,5,5,14,5,Loyal Customers
17108,663,1,174.95,1,2,1,4,2,Hibernating
17109,29,8,1291.71,4,5,4,13,4,Loyal Customers
17110,165,3,499.9,3,3,2,8,2,About to Sleep
17111,47,2,459.58,4,3,2,9,2,Potential Loyalists
17112,502,1,197.57,1,2,1,4,2,Hibernating
17113,574,6,2134.01,1,4,4,9,4,At Risk
17114,5,8,739.72,5,5,3,13,4,Champions
17115,8,7,2748.7400000000002,5,4,4,13,4,Champions
17116,648,1,389.78,1,2,2,5,2,Hibernating
17117,288,1,116.19999999999999,2,2,1,5,2,Hibernating
17118,317,1,157.02,2,2,1,5,2,Hibernating
17119,3,2,606.91,5,3,3,11,3,Potential Loyalists
17120,233,1,307.46,2,2,2,6,2,Hibernating
17121,402,1,314.74,2,2,2,6,2,Hibernating
17122,119,4,570.5,3,4,2,9,3,Need Attention
17123,161,3,966.67,3,3,3,9,3,Need Attention
17124,185,1,294.24,3,2,2,7,2,About to Sleep
17125,50,1,230.5,4,2,1,7,2,Potential Loyalists
17126,152,9,1996.03,3,5,4,12,4,Loyal Customers
17127,428,5,1155.0300000000002,1,4,3,8,4,At Risk
17128,334,1,157.09,2,2,1,5,2,Hibernating
17129,520,1,31.85,1,2,1,4,2,Hibernating
17131,5,5,2463.17,5,4,4,13,4,Champions
17132,452,2,1220.91,1,3,4,8,4,At Risk
17133,15,12,12972.09,5,5,5,15,5,Champions
17134,106,3,625.3,3,3,3,9,3,Need Attention
17135,16,10,1716.3799999999999,5,5,4,14,4,Champions
17136,662,1,231.68,1,2,1,4,2,Hibernating
17137,416,6,1099.81,1,4,3,8,4,At Risk
17138,275,7,4417.27,2,4,5,11,4,At Risk
17139,15,25,19533.76,5,5,5,15,5,Champions
17140,247,1,454.12,2,2,2,6,2,Hibernating
17141,418,4,727.58,1,4,3,8,4,At Risk
17142,239,4,1275.25,2,4,4,10,4,At Risk
17143,417,2,880.97,1,3,3,7,3,At Risk
17144,1,2,984.57,5,3,3,11,3,Potential Loyalists
17145,512,4,3025.66,1,4,5,10,4,At Risk
17146,105,13,5814.39,3,5,5,13,5,Loyal Customers
17147,22,9,3161.7,4,5,5,14,5,Loyal Customers
17148,51,1,124.88,4,2,1,7,2,Potential Loyalists
17149,451,1,143.10000000000002,1,2,1,4,2,Hibernating
17150,376,6,1357.95,2,4,4,10,4,At Risk
17151,735,1,231.90000000000003,1,2,1,4,2,Hibernating
17152,194,4,2016.5,2,4,4,10,4,At Risk
17153,24,1,213.78,4,2,1,7,2,Potential Loyalists
17154,75,1,329.34,3,2,2,7,2,About to Sleep
17155,17,7,892.46,5,4,3,12,4,Champions
17156,491,1,577.02,1,2,2,5,2,Hibernating
17157,7,19,5151.900000000001,5,5,5,15,5,Champions
17158,32,5,1967.25,4,4,4,12,4,Loyal Customers
17159,21,5,2099.59,4,4,4,12,4,Loyal Customers
17160,31,17,10209.16,4,5,5,14,5,Loyal Customers
17161,444,1,856.01,1,2,3,6,2,Hibernating
17162,28,10,1715.46,4,5,4,13,4,Loyal Customers
17163,21,4,699.78,4,4,3,11,4,Loyal Customers
17164,32,7,2467.35,4,4,4,12,4,Loyal Customers
17165,284,6,1794.32,2,4,4,10,4,At Risk
17166,38,2,206.34,4,3,1,8,2,Potential Loyalists
17167,379,3,867.11,2,3,3,8,3,At Risk
17168,498,1,400.2,1,2,2,5,2,Hibernating
17169,57,3,1156.73,4,3,3,10,3,Potential Loyalists
17170,374,2,178.68,2,3,1,6,2,Hibernating
17171,289,2,384.59,2,3,2,7,2,Hibernating
17172,78,3,956.5699999999999,3,3,3,9,3,Need Attention
17173,5,8,3766.6,5,5,5,15,5,Champions
17174,217,1,59.9,2,2,1,5,2,Hibernating
17175,44,4,1443.69,4,4,4,12,4,Loyal Customers
17176,201,3,902.3199999999999,2,3,3,8,3,At Risk
17177,505,1,119.5,1,2,1,4,2,Hibernating
17178,731,1,432.96000000000004,1,2,2,5,2,Hibernating
17179,178,6,1507.26,3,4,4,11,4,Loyal Customers
17180,56,11,2220.47,4,5,4,13,4,Loyal Customers
17181,57,3,309.85,4,3,2,9,2,Potential Loyalists
